# 注記: *_from_close はシグナル日終値が基準。日足確定後に判定する運用ではその終値で買うことは実際には不可能であり、比較用の基準にすぎない。 *_from_next_open は翌営業日始値が基準の参考値であって売買ルールではない。 本ファイルはイベントスタディの観察結果であり、収益バックテストではない。
date,code,name,sector,asset_type,themes,watch_priority,is_leader,entry_reason,range_start_date,range_end_date,range_days,range_lower,range_upper,range_width_pct,signal_close,position_in_range,last_lower_touch_date,days_from_touch_to_signal,lower_touch_count,ma25,ma_direction,ma_slope_pct,ma_deviation_pct,higher_highs,higher_lows,volume_state,volume_range_vs_pre_ratio,prev_high,breakout_pct_vs_prev_high,initial_stop,stop_distance_pct_from_close,shape,outcome,fwd5_max_gain_pct_from_close,fwd5_max_loss_pct_from_close,fwd10_max_gain_pct_from_close,fwd10_max_loss_pct_from_close,fwd5_reached_range_upper,fwd10_reached_range_upper,fwd5_broke_range_upper,fwd10_broke_range_upper,fwd5_hit_stop,fwd10_hit_stop,days_to_stop,fwd5_days_to_max_gain,fwd10_days_to_max_gain,forward_complete,forward_bars_available,next_open,gap_pct,fwd5_max_gain_pct_from_next_open,fwd5_max_loss_pct_from_next_open,fwd10_max_gain_pct_from_next_open,fwd10_max_loss_pct_from_next_open,stop_distance_pct_from_next_open,fwd5_hit_stop_from_next_open,fwd10_hit_stop_from_next_open,signal_index
2026-02-25,1820,西松建設,建設業,stock,建設・国土強靭化,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.2%）＋反発確認（終値 6,637円 > 前日高値 6,636円）。必ず日足を人間が確認する",2026-02-17,2026-02-25,6,6371.2235,6645.1281,4.2991,6637.3022,0.9714,2026-02-24,1,2,6051.7719,up,2.4496,9.6754,true,true,contracting,0.7006,6636.3239,0.0147,6339.3674,4.4888,D_upper_zone,stopped_out,1.5623,-9.1673,1.5623,-13.1761,true,true,true,true,true,true,5,2,2,true,112,6657.8450,0.3095,1.2489,-9.4475,1.2489,-13.4440,4.7835,true,true,130
2026-02-25,200A,NEXT FUNDS 日経半導体株指数連動型上場投信,ETF,etf,半導体・生成AI,A,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +7.7%）＋反発確認（終値 3,395円 > 前日高値 3,301円）。必ず日足を人間が確認する",2026-02-12,2026-02-25,9,3151.4675,3398.3292,7.8332,3395.3430,0.9879,2026-02-20,2,3,3074.5423,up,3.2658,10.4341,true,true,contracting,0.5118,3300.7791,2.8649,3135.7102,7.6467,D_upper_zone,stopped_out,2.1108,-12.2252,2.1108,-17.1797,true,true,false,false,true,true,5,1,1,true,112,3465.0216,2.0522,0.0575,-13.9902,0.0575,-18.8452,9.5039,true,true,129
2026-02-25,6770,アルプスアルパイン,電気機器,stock,電子部品・AI端末,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.3%）＋反発確認（終値 2,336円 > 前日高値 2,331円）。必ず日足を人間が確認する",2026-02-20,2026-02-25,3,2239.3680,2353.7020,5.1056,2336.4534,0.8491,2026-02-20,2,1,2077.5067,up,2.7594,12.4643,true,true,expanding,1.5107,2330.5394,0.2538,2228.1712,4.6345,C_near_upper,stopped_out,1.0546,-14.3008,1.0546,-16.4733,true,true,false,false,true,true,4,1,1,true,112,2353.7019,0.7382,0.3141,-14.9288,0.3141,-17.0854,5.3333,true,true,130
2026-02-25,7202,いすゞ,輸送用機器,stock,自動車・円安,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.4%）＋反発確認（終値 2,815円 > 前日高値 2,777円）。必ず日足を人間が確認する",2026-02-19,2026-02-25,4,2696.0581,2840.6387,5.3627,2815.1533,0.8237,2026-02-20,1,1,2616.6026,up,1.4549,7.5881,false,true,neutral,0.8402,2777.4153,1.3587,2682.5778,4.7094,C_near_upper,stopped_out,1.6713,-10.4805,1.6713,-14.9721,true,true,true,true,true,true,4,2,2,true,112,2827.4058,0.4352,1.2307,-10.8684,1.2307,-15.3406,5.1223,true,true,130
2026-02-25,7203,トヨタ,輸送用機器,stock,自動車・円安,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 3,665円 > 前日高値 3,628円）。必ず日足を人間が確認する",2026-02-19,2026-02-25,4,3552.1096,3730.4541,5.0208,3665.4224,0.6354,2026-02-20,1,1,3574.4569,up,0.2709,2.5449,false,false,neutral,1.0801,3627.9799,1.0320,3534.3490,3.5759,A_ideal,stopped_out,6.3710,-5.9946,6.3710,-11.4247,true,true,true,true,true,true,5,3,3,true,112,3724.5421,1.6129,4.6825,-7.4868,4.6825,-12.8307,5.1065,true,true,130
2026-02-25,8002,丸紅,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.0%）＋反発確認（終値 5,950円 > 前日高値 5,740円）。必ず日足を人間が確認する",2026-02-16,2026-02-25,7,5611.3300,6034.0607,7.5335,5949.9106,0.8009,2026-02-24,1,3,5453.0880,up,2.6761,9.1108,true,true,contracting,0.6114,5740.0303,3.6564,5583.2734,6.1621,C_near_upper,stopped_out,2.1631,-13.8436,2.1631,-17.6040,true,true,false,false,true,true,5,1,1,true,112,6071.6806,2.0466,0.1141,-15.5715,0.1141,-19.2565,8.0440,true,true,130
2026-02-26,7012,川崎重工,輸送用機器,stock,重工・防衛,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.0%）＋反発確認（終値 3,494円 > 前日高値 3,473円）。必ず日足を人間が確認する",2026-02-24,2026-02-26,3,3326.8479,3597.1294,8.1243,3493.7864,0.6176,2026-02-25,1,1,3057.6395,up,4.6014,14.2642,false,true,neutral,1.1320,3472.9191,0.6009,3310.2136,5.2543,A_ideal,stopped_out,7.1104,-12.4858,7.1104,-14.7895,true,true,true,true,true,true,4,3,3,true,111,3505.7107,0.3413,6.7460,-12.7834,6.7460,-15.0794,5.5765,true,true,131
2026-02-26,7203,トヨタ,輸送用機器,stock,自動車・円安,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.7%）＋反発確認（終値 3,721円 > 前日高値 3,698円）。必ず日足を人間が確認する",2026-02-19,2026-02-26,5,3552.1096,3764.9406,5.9917,3720.6008,0.7917,2026-02-20,2,1,3583.7190,up,0.4319,3.8195,false,false,neutral,1.0369,3697.9382,0.6128,3534.3490,5.0060,B_late,stopped_out,4.7934,-7.8125,4.7934,-12.7383,true,true,true,true,true,true,4,2,2,true,111,3685.1289,-0.9534,5.8021,-6.9251,5.8021,-11.8984,4.0916,true,true,131
2026-02-26,8001,伊藤忠,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 2,199円 > 前日高値 2,192円）。必ず日足を人間が確認する",2026-02-24,2026-02-26,3,2130.5293,2217.5908,4.0864,2199.2881,0.7898,2026-02-24,1,1,2073.8405,up,1.1748,6.0490,true,true,neutral,0.9078,2191.8679,0.3385,2119.8766,3.6108,B_late,stopped_out,2.8565,-8.2771,2.8565,-11.5160,true,true,true,true,true,true,4,1,1,true,111,2225.5053,1.1921,1.6448,-9.3576,1.6448,-12.5583,4.7463,true,true,131
2026-02-26,8316,三井住友FG,銀行業,stock,銀行・金利上昇,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.4%）＋反発確認（終値 5,801円 > 前日高値 5,712円）。必ず日足を人間が確認する",2026-02-24,2026-02-26,3,5558.0215,5814.1060,4.6075,5801.3018,0.9500,2026-02-25,1,1,5623.9337,up,0.9676,3.1538,false,true,neutral,1.1753,5711.6723,1.5692,5530.2314,4.6726,D_upper_zone,stopped_out,1.8166,-13.4465,1.8166,-14.6350,true,true,true,true,true,true,2,1,1,true,111,5797.3620,-0.0679,1.8858,-13.3877,1.8858,-14.5770,4.6078,true,true,131
2026-02-26,9503,関西電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.3%）＋反発確認（終値 2,714円 > 前日高値 2,713円）。必ず日足を人間が確認する",2026-02-24,2026-02-26,3,2627.5419,2735.6916,4.1160,2713.5701,0.7955,2026-02-25,1,1,2551.7193,up,1.4296,6.3428,true,true,neutral,0.9964,2712.5868,0.0362,2614.4042,3.6544,B_late,stopped_out,2.3913,-9.7645,2.3913,-14.1848,true,true,true,true,true,true,3,1,1,true,111,2697.3476,-0.5978,3.0071,-9.2218,3.0071,-13.6687,3.0750,true,true,131
2026-02-27,6326,クボタ,機械,stock,機械・設備投資,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.4%）＋反発確認（終値 3,146円 > 前日高値 3,120円）。必ず日足を人間が確認する",2026-02-24,2026-02-27,4,3042.9716,3163.8187,3.9714,3145.9888,0.8525,2026-02-26,0,1,2712.9201,up,5.0685,15.9632,false,true,neutral,0.9736,3120.2346,0.8254,3027.7568,3.7582,D_upper_zone,stopped_out,-1.2280,-13.6492,-1.2280,-19.2065,false,false,false,false,true,true,1,1,1,true,110,3021.1794,-3.9673,2.8525,-10.0820,2.8525,-15.8689,-0.2177,true,true,132
2026-02-27,7011,三菱重工,機械,stock,重工・防衛;宇宙・衛星,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +8.8%）＋反発確認（終値 5,000円 > 前日高値 4,954円）。必ず日足を人間が確認する",2026-02-25,2026-02-27,3,4593.9148,5003.7474,8.9212,4999.7588,0.9903,2026-02-25,2,1,4767.6998,up,0.4158,4.8673,false,false,neutral,0.9369,4953.8893,0.9259,4570.9452,8.5767,D_upper_zone,stopped_out,3.8692,-10.2114,3.8692,-12.7443,true,true,true,true,true,true,3,1,1,true,110,5077.5372,1.5556,2.2781,-11.5868,2.2781,-14.0809,9.9771,true,true,132
2026-02-27,7182,ゆうちょ銀行,銀行業,stock,銀行・金利上昇,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.5%）＋反発確認（終値 2,975円 > 前日高値 2,953円）。必ず日足を人間が確認する",2026-02-17,2026-02-27,8,2847.8401,2975.1667,4.4710,2975.1667,1.0000,2026-02-25,2,2,2784.9932,up,3.6162,6.8285,false,true,contracting,0.6664,2952.8116,0.7571,2833.6009,4.7582,D_upper_zone,stopped_out,-3.5283,-12.6429,-3.5283,-16.3672,false,false,false,false,true,true,1,2,2,true,110,2820.6251,-5.1944,1.7574,-7.8567,1.7574,-11.7850,-0.4600,true,true,132
2026-02-27,8001,伊藤忠,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.4%）＋反発確認（終値 2,246円 > 前日高値 2,218円）。必ず日足を人間が確認する",2026-02-20,2026-02-27,5,2130.5293,2262.1106,6.1760,2245.7866,0.8759,2026-02-24,2,1,2082.5664,up,1.2000,7.8375,true,true,neutral,1.0235,2217.5908,1.2715,2119.8766,5.6065,C_near_upper,stopped_out,-0.8150,-10.1762,-0.8150,-13.3480,false,false,false,false,true,true,3,1,1,true,110,2168.6187,-3.4361,2.7144,-6.9799,2.7144,-10.2646,2.2476,true,true,132
2026-02-27,9502,中部電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.8%）＋反発確認（終値 2,602円 > 前日高値 2,591円）。必ず日足を人間が確認する",2026-02-16,2026-02-27,9,2507.7612,2628.6349,4.8200,2602.4868,0.7837,2026-02-25,2,3,2405.3787,up,3.2748,8.1945,true,false,contracting,0.6596,2591.1395,0.4379,2495.2224,4.1216,B_late,stopped_out,-2.1801,-7.8673,-2.1801,-9.3649,false,false,false,false,true,true,1,1,1,true,110,2503.8144,-3.7915,1.6749,-4.2365,1.6749,-5.7931,0.3432,true,true,132
2026-02-27,9503,関西電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.6%）＋反発確認（終値 2,776円 > 前日高値 2,736円）。必ず日足を人間が確認する",2026-02-24,2026-02-27,4,2627.5419,2778.4598,5.7437,2775.5103,0.9805,2026-02-25,2,1,2563.5961,up,1.6863,8.2663,true,true,neutral,1.1247,2735.6916,1.4555,2614.4042,5.8046,D_upper_zone,stopped_out,-2.2317,-11.7783,-2.2317,-16.0999,false,false,false,false,true,true,2,1,1,true,110,2677.1924,-3.5423,1.3588,-8.5384,1.3588,-13.0187,2.3453,true,true,132
2026-03-02,5703,日本軽金属HD,非鉄金属,stock,非鉄・資源素材,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.9%）＋反発確認（終値 3,111円 > 前日高値 3,072円）。必ず日足を人間が確認する",2026-02-25,2026-03-02,4,2937.6450,3111.0816,5.9039,3111.0815,1.0000,2026-02-27,1,2,2883.9482,up,2.3266,7.8758,true,true,neutral,1.1806,3071.8870,1.2759,2922.9568,6.0469,D_upper_zone,stopped_out,1.5748,-13.2283,1.5748,-13.2283,true,true,false,false,true,true,2,1,1,true,109,3111.0816,0.0000,1.5748,-13.2283,1.5748,-13.2283,6.0469,true,true,133
2026-03-05,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.6%）＋反発確認（終値 5,935円 > 前日高値 5,920円）。必ず日足を人間が確認する",2026-03-03,2026-03-05,3,5676.4876,6060.1007,6.7579,5935.1807,0.6744,2026-03-04,1,1,5227.9558,up,4.8522,13.5278,true,true,contracting,0.7802,5920.4261,0.2492,5648.1052,4.8368,B_late,reached_upper,4.0769,-3.9940,21.3954,-3.9940,true,true,true,true,false,false,,4,10,true,106,5853.5399,-1.3755,5.5285,-2.6550,23.0886,-2.6550,3.5096,false,false,136
2026-03-05,9107,川崎汽船,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.6%）＋反発確認（終値 2,552円 > 前日高値 2,536円）。必ず日足を人間が確認する",2026-03-03,2026-03-05,3,2416.5078,2602.8821,7.7125,2552.4976,0.7297,2026-03-04,1,1,2326.6763,up,3.1605,9.7057,true,true,neutral,0.8987,2535.8656,0.6559,2404.4252,5.8011,B_late,reached_upper,5.0977,-3.7754,13.6259,-3.7754,true,true,true,true,false,false,,4,9,true,106,2510.4288,-1.6481,6.8589,-2.1629,15.5300,-2.1629,4.2225,false,false,136
2026-03-06,3778,さくらインターネット,情報・通信業,stock,AIインフラ・通信,C,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.6%）＋反発確認（終値 2,951円 > 前日高値 2,939円）。必ず日足を人間が確認する",2026-03-03,2026-03-06,4,2794.6605,3034.2029,8.5714,2951.3611,0.6542,2026-03-04,2,1,2867.3617,up,1.3633,2.9295,false,false,neutral,0.8494,2939.3841,0.4075,2780.6872,5.7829,B_late,stopped_out,5.8505,-5.9858,5.8505,-8.3869,true,true,true,true,true,true,5,3,3,true,105,2851.5520,-3.3818,9.5555,-2.6951,9.5555,-5.1803,2.4851,true,true,137
2026-03-09,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.3%）＋反発確認（終値 5,863円 > 前日高値 5,860円）。必ず日足を人間が確認する",2026-03-03,2026-03-09,5,5676.4876,6060.1007,6.7579,5863.3760,0.4872,2026-03-06,1,2,5318.0556,up,4.7076,10.2541,true,true,neutral,0.8337,5860.4253,0.0503,5648.1052,3.6714,A_ideal,reached_upper,5.3515,-1.7950,22.8821,-1.7950,true,true,true,true,false,false,,2,8,true,104,5872.2289,0.1510,5.1926,-1.9430,22.6968,-1.9430,3.8167,false,false,138
2026-03-10,3778,さくらインターネット,情報・通信業,stock,AIインフラ・通信,C,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +7.1%）＋反発確認（終値 2,993円 > 前日高値 2,912円）。必ず日足を人間が確認する",2026-03-03,2026-03-10,6,2794.6605,3034.2029,8.5714,2993.2810,0.8292,2026-03-09,1,2,2888.0022,up,1.5085,3.6454,false,false,neutral,0.8805,2912.4357,2.7759,2780.6872,7.1024,C_near_upper,stopped_out,4.3681,-9.6699,4.3681,-11.9706,true,true,true,true,true,true,3,1,1,true,103,3044.1839,1.7006,2.6230,-11.1803,2.6230,-13.4426,8.6557,true,true,139
2026-03-10,8031,三井物産,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.9%）＋反発確認（終値 5,838円 > 前日高値 5,736円）。必ず日足を人間が確認する",2026-03-06,2026-03-10,3,5462.4223,5890.4590,7.8360,5837.9453,0.8773,2026-03-09,1,1,5525.2009,up,2.9031,5.6603,true,false,contracting,0.7233,5735.8902,1.7792,5435.1102,6.9003,C_near_upper,reached_upper,7.4508,-5.0238,13.2722,-5.0238,true,true,true,true,false,false,,5,6,true,103,5964.7710,2.1724,5.1661,-7.0432,10.8638,-7.0432,8.8798,false,false,139
2026-03-10,9101,日本郵船,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.5%）＋反発確認（終値 5,483円 > 前日高値 5,460円）。必ず日足を人間が確認する",2026-03-06,2026-03-10,3,5247.6107,5529.0130,5.3625,5482.9297,0.8362,2026-03-06,2,1,5158.6209,up,1.9628,6.2867,true,true,neutral,0.9279,5460.3781,0.4130,5221.3727,4.7704,C_near_upper,reached_upper,8.8698,0.2146,12.0172,0.2146,true,true,true,true,false,false,,5,6,true,103,5559.4083,1.3949,7.3721,-1.1640,10.4762,-1.1640,6.0804,false,false,139
2026-03-10,9107,川崎汽船,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.1%）＋反発確認（終値 2,556円 > 前日高値 2,549円）。必ず日足を人間が確認する",2026-03-06,2026-03-10,3,2456.1307,2570.5969,4.6604,2556.4109,0.8761,2026-03-06,1,1,2370.2713,up,3.1770,7.8531,true,true,neutral,0.8605,2549.0734,0.2878,2443.8501,4.4031,D_upper_zone,reached_upper,10.8496,-0.2870,13.4520,-2.3919,true,true,true,true,false,false,,5,6,true,103,2586.7396,1.1864,9.5499,-1.4561,12.1218,-3.5363,5.5239,false,false,139
2026-03-11,8031,三井物産,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +8.3%）＋反発確認（終値 5,913円 > 前日高値 5,889円）。必ず日足を人間が確認する",2026-03-06,2026-03-11,4,5462.4223,5997.4682,9.7950,5913.2480,0.8426,2026-03-09,2,1,5565.4680,up,3.2006,6.2489,true,true,contracting,0.6858,5889.4683,0.4038,5435.1102,8.0859,C_near_upper,reached_upper,11.8298,-6.2332,11.8298,-6.2332,true,true,true,true,false,false,,5,5,true,102,5845.8715,-1.1394,13.1186,-5.1525,13.1186,-5.1525,7.0265,false,false,140
2026-03-16,8031,三井物産,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.8%）＋反発確認（終値 5,919円 > 前日高値 5,894円）。必ず日足を人間が確認する",2026-03-12,2026-03-16,3,5544.6607,5922.1653,6.8084,5919.1929,0.9921,2026-03-13,1,1,5648.4596,up,2.8632,4.7930,false,true,neutral,0.9267,5894.4221,0.4202,5516.9374,6.7958,D_upper_zone,reached_upper,11.7174,-2.5946,11.7174,-2.5946,true,true,true,true,false,false,,2,2,true,99,6044.0370,2.1091,9.4098,-4.6066,9.4098,-4.6066,8.7210,false,false,143
2026-03-18,200A,NEXT FUNDS 日経半導体株指数連動型上場投信,ETF,etf,半導体・生成AI,A,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.0%）＋反発確認（終値 3,208円 > 前日高値 3,208円）。必ず日足を人間が確認する",2026-03-16,2026-03-18,3,3055.9083,3208.2061,4.9837,3208.2061,1.0000,2026-03-16,1,1,3188.6163,up,0.7270,0.6144,false,true,contracting,0.6748,3208.2058,0.0000,3040.6288,5.2234,D_upper_zone,stopped_out,-2.3891,-9.7735,-2.3891,-13.3416,false,false,false,false,true,true,2,1,1,true,97,3113.6421,-2.9476,0.5754,-7.0333,0.5754,-10.7097,2.3449,true,true,144
2026-03-18,6503,三菱電機,電気機器,stock,重工・防衛;宇宙・衛星,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.6%）＋反発確認（終値 5,607円 > 前日高値 5,485円）。必ず日足を人間が確認する",2026-03-13,2026-03-18,4,5260.2532,5632.1499,7.0699,5607.2905,0.9332,2026-03-16,2,1,5603.0347,up,0.3255,0.0760,false,true,neutral,0.8330,5484.9822,2.2299,5233.9519,6.6581,D_upper_zone,stopped_out,1.2414,-10.1082,1.2414,-12.0609,true,true,false,false,true,true,2,5,5,true,97,5507.8531,-1.7734,3.0691,-8.4853,3.0691,-10.4733,4.9729,true,true,145
2026-03-19,5801,古河電工,非鉄金属,stock,電線・データセンター,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +7.2%）＋反発確認（終値 2,920円 > 前日高値 2,877円）。必ず日足を人間が確認する",2026-03-17,2026-03-19,3,2724.3523,2967.1900,8.9136,2920.0129,0.8057,2026-03-17,2,1,2644.3399,up,10.3611,10.4250,false,true,contracting,0.7502,2876.8085,1.5018,2710.7305,7.1672,C_near_upper,stopped_out,15.7823,-8.6735,23.5611,-8.6735,true,true,true,true,true,true,1,4,10,true,96,2771.0326,-5.1020,22.0072,-3.7634,30.2042,-3.7634,2.1762,true,true,146
2026-03-25,6752,パナソニックHD,電気機器,stock,電子部品・AI端末,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +7.9%）＋反発確認（終値 2,610円 > 前日高値 2,583円）。必ず日足を人間が確認する",2026-03-23,2026-03-25,3,2419.7207,2641.0488,9.1468,2610.2812,0.8610,2026-03-23,2,1,2509.0062,up,0.9375,4.0365,true,false,neutral,0.8659,2582.9872,1.0567,2407.6221,7.7639,C_near_upper,reached_upper,6.4062,-2.9606,16.1944,-2.9606,true,true,true,true,false,false,,5,10,true,93,2620.2061,0.3802,6.0031,-3.3282,15.7543,-3.3282,8.1133,false,false,149
2026-03-25,6770,アルプスアルパイン,電気機器,stock,電子部品・AI端末,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.8%）＋反発確認（終値 2,172円 > 前日高値 2,167円）。必ず日足を人間が確認する",2026-03-23,2026-03-25,3,2032.8771,2180.7228,7.2727,2171.8521,0.9400,2026-03-23,2,1,2157.5996,up,0.0759,0.6606,true,true,contracting,0.5954,2166.9238,0.2274,2022.7127,6.8669,D_upper_zone,reached_upper,2.6773,-4.7357,6.4529,-4.7357,true,true,true,true,false,false,,5,10,true,93,2182.2012,0.4765,2.1904,-5.1875,5.9481,-5.1875,7.3086,false,false,149
2026-03-25,8031,三井物産,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +7.5%）＋反発確認（終値 6,196円 > 前日高値 6,157円）。必ず日足を人間が確認する",2026-03-23,2026-03-25,3,5765.6149,6309.5783,9.4346,6195.6333,0.7905,2026-03-23,2,1,5817.0585,up,2.2466,6.5080,true,true,contracting,0.7426,6156.9908,0.6276,5736.7869,7.4060,B_late,reached_upper,4.8137,-3.8194,7.7372,-3.8194,true,true,true,true,false,false,,2,10,true,93,6294.7159,1.5992,3.1639,-5.3333,6.0413,-5.3333,8.8635,false,false,149
2026-03-25,8058,三菱商事,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +8.0%）＋反発確認（終値 5,503円 > 前日高値 5,409円）。必ず日足を人間が確認する",2026-03-23,2026-03-25,3,5095.8895,5558.4318,9.0768,5502.9663,0.8801,2026-03-23,2,1,5140.9352,up,1.6856,7.0421,true,true,contracting,0.7356,5408.8729,1.7396,5070.4101,7.8604,C_near_upper,reached_upper,4.1577,-3.3794,4.1577,-3.3794,true,true,true,true,false,false,,2,2,true,93,5559.4219,1.0259,3.1000,-4.3606,3.1000,-4.3606,8.7961,false,false,149
2026-03-25,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.5%）＋反発確認（終値 6,425円 > 前日高値 6,404円）。必ず日足を人間が確認する",2026-03-23,2026-03-25,3,6210.5951,6724.0462,8.2673,6425.0249,0.4176,2026-03-24,0,1,5893.8684,up,5.4388,9.0120,true,true,contracting,0.4706,6404.3689,0.3225,6179.5422,3.8207,A_ideal,reached_upper,7.9761,-3.5023,8.2019,-3.5023,true,true,true,true,false,false,,2,9,true,93,6670.9308,3.8273,3.9959,-7.0594,4.2133,-7.0594,7.3661,false,false,149
2026-03-25,9502,中部電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.9%）＋反発確認（終値 2,582円 > 前日高値 2,535円）。必ず日足を人間が確認する",2026-03-16,2026-03-25,7,2438.1971,2650.8364,8.7212,2582.2590,0.6775,2026-03-23,2,2,2517.4311,up,0.0675,2.5752,true,true,neutral,1.0925,2534.8960,1.8684,2426.0061,6.0510,B_late,reached_upper,6.3410,-1.9679,10.4847,-1.9679,true,true,true,true,false,false,,5,10,true,93,2584.2323,0.0764,6.2598,-2.0428,10.4003,-2.0428,6.1228,false,false,149
2026-03-26,8031,三井物産,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.7%）＋反発確認（終値 6,331円 > 前日高値 6,310円）。必ず日足を人間が確認する",2026-03-24,2026-03-26,3,5991.5229,6374.9728,6.3999,6331.3765,0.8863,2026-03-24,2,1,5855.1062,up,1.9953,8.1343,true,true,contracting,0.5615,6309.5783,0.3455,5961.5653,5.8409,D_upper_zone,stopped_out,2.5665,-5.8814,5.4273,-5.8814,true,true,true,true,true,true,3,1,9,true,92,6330.3853,-0.0157,2.5826,-5.8667,5.4438,-5.8667,5.8262,true,true,150
2026-03-26,8058,三菱商事,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.3%）＋反発確認（終値 5,601円 > 前日高値 5,558円）。必ず日足を人間が確認する",2026-03-24,2026-03-26,3,5267.2379,5605.9733,6.4310,5601.0210,0.9854,2026-03-24,2,1,5171.2431,up,1.6581,8.3109,true,true,contracting,0.5512,5558.4318,0.7662,5240.9017,6.4295,D_upper_zone,reached_upper,2.3342,-5.0709,2.3342,-5.0709,true,true,true,true,false,false,,1,1,true,92,5617.8591,0.3006,2.0275,-5.3554,2.0275,-5.3554,6.7100,false,false,150
2026-03-26,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +8.7%）＋反発確認（終値 6,750円 > 前日高値 6,489円）。必ず日足を人間が確認する",2026-03-23,2026-03-26,4,6210.5951,6790.9328,9.3443,6749.6206,0.9288,2026-03-24,1,1,5961.1482,up,5.1707,13.2269,true,true,contracting,0.5927,6488.9604,4.0170,6179.5422,8.4461,D_upper_zone,reached_upper,2.7834,-8.1430,2.9984,-8.1430,true,true,true,true,false,false,,1,8,true,92,6792.8997,0.6412,2.1286,-8.7282,2.3422,-8.7282,9.0294,false,false,150
